scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.216167312,0.103297212,0.049334809,F:/patoine/derived/resampe500_patoine_all/resample66_pred_all_vars/resample66_all_1992.rds,166,-4.162712552
fixed_no_var,-0.21052212,0.097459813,0.04308178,F:/patoine/derived/resampe500_patoine_all/resample67_pred_all_vars/resample67_all_1992.rds,167,-4.075364909
fixed_no_var,-0.206303469,0.095124329,0.042330808,F:/patoine/derived/resampe500_patoine_all/resample68_pred_all_vars/resample68_all_1992.rds,168,-2.728836619
fixed_no_var,-0.219418654,0.092942478,0.028499929,F:/patoine/derived/resampe500_patoine_all/resample69_pred_all_vars/resample69_all_1992.rds,169,-3.483407152
fixed_no_var,-0.059074401,0.021479274,0.012338252,F:/patoine/derived/resampe500_patoine_all/resample7_pred_all_vars/resample7_all_1992.rds,107,-2.020744659
fixed_no_var,-0.075718035,0.034092628,0.038065258,F:/patoine/derived/resampe500_patoine_all/resample70_pred_all_vars/resample70_all_1992.rds,170,-2.276521096
fixed_no_var,-0.142160156,0.057157148,0.021822265,F:/patoine/derived/resampe500_patoine_all/resample71_pred_all_vars/resample71_all_1992.rds,171,-3.0792926
fixed_no_var,-0.132604944,0.058833524,0.035577689,F:/patoine/derived/resampe500_patoine_all/resample72_pred_all_vars/resample72_all_1992.rds,172,-2.441448358
fixed_no_var,-0.177959375,0.089195642,0.059830473,F:/patoine/derived/resampe500_patoine_all/resample73_pred_all_vars/resample73_all_1992.rds,173,-3.716774748
fixed_no_var,-0.060643348,0.014818537,0.000566813,F:/patoine/derived/resampe500_patoine_all/resample74_pred_all_vars/resample74_all_1992.rds,174,-2.542762544
fixed_no_var,-0.264046106,0.132240606,0.059648882,F:/patoine/derived/resampe500_patoine_all/resample75_pred_all_vars/resample75_all_1992.rds,175,-3.96980523
fixed_no_var,-0.091931398,0.046533827,0.062163576,F:/patoine/derived/resampe500_patoine_all/resample76_pred_all_vars/resample76_all_1992.rds,176,-1.914794664
fixed_no_var,-0.069151637,0.016221866,0.000380488,F:/patoine/derived/resampe500_patoine_all/resample77_pred_all_vars/resample77_all_1992.rds,177,-2.386559038
fixed_no_var,-0.186018894,0.071984615,0.017723772,F:/patoine/derived/resampe500_patoine_all/resample78_pred_all_vars/resample78_all_1992.rds,178,-2.762656121
fixed_no_var,-0.135344312,0.115973873,0.256927176,F:/patoine/derived/resampe500_patoine_all/resample79_pred_all_vars/resample79_all_1992.rds,179,-3.186305709
fixed_no_var,-0.152983686,0.06148255,0.021772785,F:/patoine/derived/resampe500_patoine_all/resample8_pred_all_vars/resample8_all_1992.rds,108,-1.948058225
fixed_no_var,-0.120776387,0.051650969,0.029870438,F:/patoine/derived/resampe500_patoine_all/resample80_pred_all_vars/resample80_all_1992.rds,180,-1.883257732
fixed_no_var,-0.123501492,0.059190012,0.049943932,F:/patoine/derived/resampe500_patoine_all/resample81_pred_all_vars/resample81_all_1992.rds,181,-3.0328207
fixed_no_var,-0.064989361,0.015568645,0.000467931,F:/patoine/derived/resampe500_patoine_all/resample82_pred_all_vars/resample82_all_1992.rds,182,-2.352060704
fixed_no_var,-0.238664751,0.113144145,0.047712485,F:/patoine/derived/resampe500_patoine_all/resample83_pred_all_vars/resample83_all_1992.rds,183,-3.342890199
fixed_no_var,-0.154449486,0.078641188,0.063584655,F:/patoine/derived/resampe500_patoine_all/resample84_pred_all_vars/resample84_all_1992.rds,184,-3.979514627
fixed_no_var,-0.090815668,0.034316264,0.015486071,F:/patoine/derived/resampe500_patoine_all/resample85_pred_all_vars/resample85_all_1992.rds,185,-1.855039877
fixed_no_var,-0.159966975,0.075780877,0.047566587,F:/patoine/derived/resampe500_patoine_all/resample86_pred_all_vars/resample86_all_1992.rds,186,-2.363637089
fixed_no_var,-0.225544299,0.115883888,0.065805311,F:/patoine/derived/resampe500_patoine_all/resample87_pred_all_vars/resample87_all_1992.rds,187,-3.347113979
fixed_no_var,-0.062952498,0.042757421,0.156497919,F:/patoine/derived/resampe500_patoine_all/resample88_pred_all_vars/resample88_all_1992.rds,188,-1.830288543
fixed_no_var,-0.178573739,0.0834788,0.044942402,F:/patoine/derived/resampe500_patoine_all/resample89_pred_all_vars/resample89_all_1992.rds,189,-1.965773177
fixed_no_var,-0.206361825,0.080785654,0.018895528,F:/patoine/derived/resampe500_patoine_all/resample9_pred_all_vars/resample9_all_1992.rds,109,-2.362524728
fixed_no_var,0.01893139,0.027674111,0.501773001,F:/patoine/derived/resampe500_patoine_all/resample90_pred_all_vars/resample90_all_1992.rds,190,-0.806960726
fixed_no_var,-0.118010991,0.058698983,0.058063296,F:/patoine/derived/resampe500_patoine_all/resample91_pred_all_vars/resample91_all_1992.rds,191,-2.754788677
fixed_no_var,-0.094981845,0.024333575,0.000881894,F:/patoine/derived/resampe500_patoine_all/resample92_pred_all_vars/resample92_all_1992.rds,192,-2.156849669
fixed_no_var,-0.185708038,0.083845765,0.03854079,F:/patoine/derived/resampe500_patoine_all/resample93_pred_all_vars/resample93_all_1992.rds,193,-2.704208754
fixed_no_var,-0.219886597,0.111342901,0.062251223,F:/patoine/derived/resampe500_patoine_all/resample94_pred_all_vars/resample94_all_1992.rds,194,-3.20886042
fixed_no_var,-0.149544971,0.075243705,0.060736679,F:/patoine/derived/resampe500_patoine_all/resample95_pred_all_vars/resample95_all_1992.rds,195,-2.891076413
fixed_no_var,-0.125344168,0.047855678,0.016429031,F:/patoine/derived/resampe500_patoine_all/resample96_pred_all_vars/resample96_all_1992.rds,196,-3.156846527
fixed_no_var,-0.169387812,0.070505341,0.026112055,F:/patoine/derived/resampe500_patoine_all/resample97_pred_all_vars/resample97_all_1992.rds,197,-4.524206995
fixed_no_var,-0.081954801,0.031670393,0.017586769,F:/patoine/derived/resampe500_patoine_all/resample98_pred_all_vars/resample98_all_1992.rds,198,-2.311172438
fixed_no_var,-0.176285464,0.074164249,0.027551094,F:/patoine/derived/resampe500_patoine_all/resample99_pred_all_vars/resample99_all_1992.rds,199,-3.35430161
