scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.085713947,0.045619831,0.074915842,F:/patoine/derived/resampe500_combine_2nd/resample32_pred_all_vars/resample32_all_1992.rds,132,-2.603456826
fixed_no_var,-0.094407157,0.061759014,0.142016664,F:/patoine/derived/resampe500_combine_2nd/resample33_pred_all_vars/resample33_all_1992.rds,133,-6.681506158
fixed_no_var,-0.101627614,0.051706463,0.063399965,F:/patoine/derived/resampe500_combine_2nd/resample34_pred_all_vars/resample34_all_1992.rds,134,-3.719319255
fixed_no_var,-0.065329422,0.070393015,0.364438721,F:/patoine/derived/resampe500_combine_2nd/resample35_pred_all_vars/resample35_all_1992.rds,135,-4.695439173
fixed_no_var,-0.055890216,0.045530103,0.233870975,F:/patoine/derived/resampe500_combine_2nd/resample36_pred_all_vars/resample36_all_1992.rds,136,-3.591341707
fixed_no_var,-0.119824391,0.087091077,0.184080837,F:/patoine/derived/resampe500_combine_2nd/resample37_pred_all_vars/resample37_all_1992.rds,137,-5.009089856
fixed_no_var,-0.139507991,0.059078324,0.028463757,F:/patoine/derived/resampe500_combine_2nd/resample38_pred_all_vars/resample38_all_1992.rds,138,-6.98300865
fixed_no_var,-0.03063301,0.079357448,0.703562641,F:/patoine/derived/resampe500_combine_2nd/resample39_pred_all_vars/resample39_all_1992.rds,139,-7.459744333
fixed_no_var,-0.200416009,0.0850802,0.028810897,F:/patoine/derived/resampe500_combine_2nd/resample4_pred_all_vars/resample4_all_1992.rds,104,-3.988110662
fixed_no_var,-0.0208298,0.046592207,0.65963116,F:/patoine/derived/resampe500_combine_2nd/resample40_pred_all_vars/resample40_all_1992.rds,140,-3.816976526
fixed_no_var,-0.103572373,0.055815013,0.078303764,F:/patoine/derived/resampe500_combine_2nd/resample41_pred_all_vars/resample41_all_1992.rds,141,-4.887236991
fixed_no_var,-0.071139465,0.064942376,0.286347275,F:/patoine/derived/resampe500_combine_2nd/resample42_pred_all_vars/resample42_all_1992.rds,142,-7.78318888
fixed_no_var,-0.159870875,0.08142491,0.063654226,F:/patoine/derived/resampe500_combine_2nd/resample43_pred_all_vars/resample43_all_1992.rds,143,-8.081550245
fixed_no_var,-0.068238467,0.049892847,0.186579351,F:/patoine/derived/resampe500_combine_2nd/resample44_pred_all_vars/resample44_all_1992.rds,144,-3.682775491
fixed_no_var,-0.122689135,0.059204079,0.051378713,F:/patoine/derived/resampe500_combine_2nd/resample45_pred_all_vars/resample45_all_1992.rds,145,-4.715886801
fixed_no_var,-0.039406483,0.063877104,0.544253129,F:/patoine/derived/resampe500_combine_2nd/resample46_pred_all_vars/resample46_all_1992.rds,146,-4.2987911
fixed_no_var,-0.086896616,0.05534449,0.13207744,F:/patoine/derived/resampe500_combine_2nd/resample47_pred_all_vars/resample47_all_1992.rds,147,-3.624717698
fixed_no_var,-0.12895569,0.059004603,0.040916775,F:/patoine/derived/resampe500_combine_2nd/resample48_pred_all_vars/resample48_all_1992.rds,148,-5.622115599
fixed_no_var,-0.051191662,0.030357273,0.107274822,F:/patoine/derived/resampe500_combine_2nd/resample49_pred_all_vars/resample49_all_1992.rds,149,-2.696512771
fixed_no_var,-0.068641524,0.042611045,0.122874859,F:/patoine/derived/resampe500_combine_2nd/resample5_pred_all_vars/resample5_all_1992.rds,105,-5.298457003
fixed_no_var,-0.092789463,0.071539849,0.209384263,F:/patoine/derived/resampe500_combine_2nd/resample50_pred_all_vars/resample50_all_1992.rds,150,-5.090218154
fixed_no_var,-0.1312966,0.096088349,0.18697568,F:/patoine/derived/resampe500_combine_2nd/resample51_pred_all_vars/resample51_all_1992.rds,151,-7.441715821
fixed_no_var,-0.130614803,0.063332006,0.052402395,F:/patoine/derived/resampe500_combine_2nd/resample52_pred_all_vars/resample52_all_1992.rds,152,-5.183095032
fixed_no_var,-0.105798358,0.052609595,0.057998854,F:/patoine/derived/resampe500_combine_2nd/resample53_pred_all_vars/resample53_all_1992.rds,153,-4.543875364
fixed_no_var,-0.049071163,0.083812878,0.564770424,F:/patoine/derived/resampe500_combine_2nd/resample54_pred_all_vars/resample54_all_1992.rds,154,-4.351529045
fixed_no_var,-0.087032219,0.045918944,0.072593325,F:/patoine/derived/resampe500_combine_2nd/resample55_pred_all_vars/resample55_all_1992.rds,155,-2.668130841
fixed_no_var,-0.113789327,0.041598073,0.01274773,F:/patoine/derived/resampe500_combine_2nd/resample56_pred_all_vars/resample56_all_1992.rds,156,-5.410235466
