scenario,slope,slope_se,slope_p,folder,run_number,outslope
fixed_no_var,-0.144025166,0.063017385,0.033334311,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample48_pred_all_vars/resample48_all_1992.rds,148,-5.622115599
fixed_no_var,-0.091320592,0.017857434,5.29E-05,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample49_pred_all_vars/resample49_all_1992.rds,149,-2.696512771
fixed_no_var,-0.10739789,0.025459026,0.000422102,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample5_pred_all_vars/resample5_all_1992.rds,105,-5.298457003
fixed_no_var,-0.122685274,0.064271048,0.070733249,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample50_pred_all_vars/resample50_all_1992.rds,150,-5.090218154
fixed_no_var,-0.248042188,0.105153083,0.028615437,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample51_pred_all_vars/resample51_all_1992.rds,151,-7.441715821
fixed_no_var,-0.138602171,0.055048256,0.020439398,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample52_pred_all_vars/resample52_all_1992.rds,152,-5.183095032
fixed_no_var,-0.156707371,0.059877071,0.016502577,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample53_pred_all_vars/resample53_all_1992.rds,153,-4.543875364
fixed_no_var,-0.089573705,0.070272163,0.217037555,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample54_pred_all_vars/resample54_all_1992.rds,154,-4.351529045
fixed_no_var,-0.152223645,0.054354373,0.011042956,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample55_pred_all_vars/resample55_all_1992.rds,155,-2.668130841
fixed_no_var,-0.125599384,0.041111735,0.00624926,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample56_pred_all_vars/resample56_all_1992.rds,156,-5.410235466
fixed_no_var,-0.070468029,0.045135895,0.134151677,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample57_pred_all_vars/resample57_all_1992.rds,157,-5.332353438
fixed_no_var,-0.124210076,0.058262942,0.045604533,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample58_pred_all_vars/resample58_all_1992.rds,158,-3.928968968
fixed_no_var,-0.202855319,0.068274953,0.007550048,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample59_pred_all_vars/resample59_all_1992.rds,159,-5.416404194
fixed_no_var,-0.113116216,0.039665455,0.009858446,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample6_pred_all_vars/resample6_all_1992.rds,106,-4.037267869
fixed_no_var,-0.183638582,0.046645916,0.000815415,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample60_pred_all_vars/resample60_all_1992.rds,160,-5.17107708
fixed_no_var,-0.17339272,0.058172896,0.007390754,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample61_pred_all_vars/resample61_all_1992.rds,161,-3.859812191
fixed_no_var,-0.026416422,0.033769752,0.443230626,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample62_pred_all_vars/resample62_all_1992.rds,162,-4.936064624
fixed_no_var,-0.130530172,0.034194533,0.001078154,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample63_pred_all_vars/resample63_all_1992.rds,163,-4.904369463
fixed_no_var,-0.067041588,0.034767403,0.068137263,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample64_pred_all_vars/resample64_all_1992.rds,164,-4.24829731
fixed_no_var,-0.050480693,0.036702423,0.184217036,F:/patoine/derived/resampe500_combine_fjoin_2nd/resample65_pred_all_vars/resample65_all_1992.rds,165,-4.55624554
